Landing Page,Query,Clicks,Impressions,CTR,Position
https://www.aig.com.hk/zh/personal/auto,如何查詢車輛保險,0,1,0,4
https://www.aig.com.hk/zh/personal/auto,電動車 保險,0,3,0,58
https://www.aig.com.hk/zh/personal/auto,三保最平,0,17,0,11.52941176
https://www.aig.com.hk/zh/personal/auto,tesla保險推薦,0,7,0,29.57142857
https://www.aig.com.hk/zh/personal/auto,中國平安車保好唔好,0,1,0,39
https://www.aig.com.hk/zh/personal/auto,tesla保險比較,0,22,0,26.81818182
https://www.aig.com.hk/zh/personal/auto,電單車保險幾錢,0,15,0,18.46666667
https://www.aig.com.hk/zh/personal/auto,車保 cover note,0,10,0,18.3
https://www.aig.com.hk/zh/personal/auto,tesla 三保 報價,0,1,0,19
https://www.aig.com.hk/zh/personal/auto,鴻朗保險報價,0,4,0,22.25
https://www.aig.com.hk/zh/personal/auto,車 保險 報價,0,8,0,3
https://www.aig.com.hk/zh/personal/auto,汽車保險轉移,0,1,0,17
https://www.aig.com.hk/zh/personal/auto,tesla 第三者保險 報價,0,2,0,13.5
https://www.aig.com.hk/zh/personal/auto,如何查汽車保險,0,1,0,5
https://www.aig.com.hk/zh/personal/auto,即時保險,0,6,0,4
https://www.aig.com.hk/zh/personal/auto,cover note 續牌,0,1,0,39
https://www.aig.com.hk/zh/personal/auto,車 保 邊 間 好,0,35,0,8.057142857
https://www.aig.com.hk/zh/personal/auto,www.aig,0,1,0,1
https://www.aig.com.hk/zh/personal/auto,汽車 三保,0,5,0,5.6
https://www.aig.com.hk/zh/personal/auto,汽車保險 年齡 價錢,0,1,0,8
https://www.aig.com.hk/zh/personal/auto,第三保價錢,0,2,0,12
https://www.aig.com.hk/zh/personal/auto,a i g,0,11,0,1.727272727
https://www.aig.com.hk/zh/personal/auto,汽車保單查詢,0,4,0,2.75
https://www.aig.com.hk/zh/personal/auto,車保險推薦,0,3,0,5.666666667
https://www.aig.com.hk/zh/personal/auto,aig 保険,0,5,0,3.8
https://www.aig.com.hk/zh/personal/auto,特斯拉 第三者保險 優惠,0,1,0,44
https://www.aig.com.hk/zh/personal/auto,"aig,",0,2,0,2
https://www.aig.com.hk/zh/personal/auto,aia保費現金券點用,0,3,0,39.66666667
https://www.aig.com.hk/zh/personal/auto,汽車保險投保,0,1,0,2
https://www.aig.com.hk/zh/personal/auto,第三者保險 優惠,0,2,0,4.5
https://www.aig.com.hk/zh/personal/auto,汽車 保險 查詢,0,19,0,1
https://www.aig.com.hk/zh/personal/auto,aig 電話,0,11,0,6.090909091
https://www.aig.com.hk/zh/personal/auto,擋風玻璃 價錢,0,1,0,40
https://www.aig.com.hk/zh/personal/auto,香港 車 保險,0,4,0,1.25
https://www.aig.com.hk/zh/personal/auto,tesla換擋風玻璃價錢,0,3,0,47.66666667
https://www.aig.com.hk/zh/personal/auto,tesla 汽車保險 費用,0,2,0,73
https://www.aig.com.hk/zh/personal/auto,车险报价,0,25,0,9.8
https://www.aig.com.hk/zh/personal/auto,aig人壽,0,3,0,1.666666667
https://www.aig.com.hk/zh/personal/auto,汽車 保險 公司,0,4,0,2
https://www.aig.com.hk/zh/personal/auto,車險保費,0,1,0,20
https://www.aig.com.hk/zh/personal/auto,moneyhero 車保,0,2,0,26
https://www.aig.com.hk/zh/personal/auto,借車法律責任香港,0,18,0,16.44444444
https://www.aig.com.hk/zh/personal/auto,汽車短期保險,0,4,0,2.75
https://www.aig.com.hk/zh/personal/auto,保險網,0,1,0,17
https://www.aig.com.hk/zh/personal/auto,汽車 價格,0,1,0,72
https://www.aig.com.hk/zh/personal/auto,toyota 保險,0,4,0,39.25
https://www.aig.com.hk/zh/personal/auto,汽車保險局,0,1,0,36
https://www.aig.com.hk/zh/personal/auto,安聯車保好唔好,0,34,0,14.64705882
https://www.aig.com.hk/zh/personal/auto,24小時車房,0,1,0,56
https://www.aig.com.hk/zh/personal/auto,公務員汽車保險,0,12,0,4.75
https://www.aig.com.hk/zh/personal/auto,上 車 會,0,4,0,48.5
https://www.aig.com.hk/zh/personal/auto,liberty insurance 汽車維修,0,3,0,41.33333333
https://www.aig.com.hk/zh/personal/auto,aia保單查詢,0,12,0,35.58333333
https://www.aig.com.hk/zh/personal/auto,汽车保险哪家好,0,7,0,16.42857143
https://www.aig.com.hk/zh/personal/auto,汽車保險 優惠,0,3,0,9.333333333
https://www.aig.com.hk/zh/personal/auto,利寶 車保,0,1,0,52
https://www.aig.com.hk/zh/personal/auto,富衛汽車保險,0,5,0,15
https://www.aig.com.hk/zh/personal/auto,電動機車保險 報價,0,2,0,34
https://www.aig.com.hk/zh/personal/auto,allianz安聯汽車保險,0,2,0,19.5
https://www.aig.com.hk/zh/personal/auto,tesla 保險 比較,0,1,0,21
https://www.aig.com.hk/zh/personal/auto,網上報價,0,1,0,37
https://www.aig.com.hk/zh/personal/auto,保上,0,1,0,10
https://www.aig.com.hk/zh/personal/auto,汽車估價,0,10,0,20.4
https://www.aig.com.hk/zh/personal/auto,查車輛保險,0,1,0,4
https://www.aig.com.hk/zh/personal/auto,bowtie hotline,0,1,0,41
https://www.aig.com.hk/zh/personal/auto,大陸車保,0,1,0,24
https://www.aig.com.hk/zh/personal/auto,awm保險,0,23,0,11.39130435
https://www.aig.com.hk/zh/personal/auto,汽車 保險 年齡,0,2,0,18
https://www.aig.com.hk/zh/personal/auto,買車送保險,0,1,0,4
https://www.aig.com.hk/zh/personal/auto,車保 平,0,6,0,3
https://www.aig.com.hk/zh/personal/auto,車 保 報價,0,2,0,1.5
https://www.aig.com.hk/zh/personal/auto,aig保险,0,40,0,3.3
https://www.aig.com.hk/zh/personal/auto,bowtie 意外保險,0,1,0,43
https://www.aig.com.hk/zh/personal/auto,bowtie 車保,0,45,0,6.977777778
https://www.aig.com.hk/zh/personal/auto,供車上會,0,1,0,85
https://www.aig.com.hk/zh/personal/auto,車保墊底費比較,0,7,0,2.428571429
https://www.aig.com.hk/zh/personal/auto,保時捷維修車房,0,1,0,45
https://www.aig.com.hk/zh/personal/auto,bowtie好唔好,0,1,0,45
https://www.aig.com.hk/zh/personal/auto,汽車 保險 即時 報價,0,19,0,1.684210526
https://www.aig.com.hk/zh/personal/auto,汽車投保查詢,0,1,0,2
https://www.aig.com.hk/zh/personal/auto,澳門汽車保險計算,0,1,0,18
https://www.aig.com.hk/zh/personal/auto,即時報價,0,1,0,47
https://www.aig.com.hk/zh/personal/auto,保險價錢,0,12,0,11.83333333
https://www.aig.com.hk/zh/personal/auto,liberty 保險 評價,0,4,0,87.75
https://www.aig.com.hk/zh/personal/auto,全保 香港,0,1,0,2
https://www.aig.com.hk/zh/personal/auto,汽車保險單,0,5,0,3
https://www.aig.com.hk/zh/personal/auto,买车保险,0,1,0,1
https://www.aig.com.hk/zh/personal/auto,全保 報價,0,8,0,1.75
https://www.aig.com.hk/zh/personal/auto,bowtie 保险 评价,0,1,0,17
https://www.aig.com.hk/zh/personal/auto,貨van全保幾錢,0,2,0,9
https://www.aig.com.hk/zh/personal/auto,車輛保險理賠,0,1,0,13
https://www.aig.com.hk/zh/personal/auto,車保險查詢,0,1,0,2
https://www.aig.com.hk/zh/personal/auto,保險估價,0,2,0,1.5
https://www.aig.com.hk/zh/personal/auto,allianz車保,0,37,0,14.45945946
https://www.aig.com.hk/zh/personal/auto,22歲p牌保險,0,3,0,20
https://www.aig.com.hk/zh/personal/auto,汽車,0,5,0,74.6
https://www.aig.com.hk/zh/personal/auto,澳門汽車保險查詢,0,2,0,10
https://www.aig.com.hk/zh/personal/auto,汽車 保險 邊 間 好 2020,0,1,0,4
https://www.aig.com.hk/zh/personal/auto,擋風玻璃 保險,0,1,0,30
https://www.aig.com.hk/zh/personal/auto,aig公務員保險,0,1,0,18
https://www.aig.com.hk/zh/personal/auto,車 上會,0,1,0,91
https://www.aig.com.hk/zh/personal/auto,yy汽車保險,0,11,0,6.727272727
https://www.aig.com.hk/zh/personal/auto,電動車保險 香港,0,1,0,22
https://www.aig.com.hk/zh/personal/auto,香港車保價錢,0,6,0,6.166666667
https://www.aig.com.hk/zh/personal/auto,tesla 保險比較,0,9,0,26
https://www.aig.com.hk/zh/personal/auto,平安 車保,0,10,0,11
https://www.aig.com.hk/zh/personal/auto,電車 保險,0,1,0,24
https://www.aig.com.hk/zh/personal/auto,網 上 車 保,0,1,0,1
https://www.aig.com.hk/zh/personal/auto,汽車保險邊間好2021,0,2,0,6.5
https://www.aig.com.hk/zh/personal/auto,二手车保险,0,1,0,38
https://www.aig.com.hk/zh/personal/auto,車保投保額,0,26,0,9.884615385
https://www.aig.com.hk/zh/personal/auto,保,0,2,0,30.5
https://www.aig.com.hk/zh/personal/auto,利寶保險 tesla,0,1,0,35
https://www.aig.com.hk/zh/personal/auto,車保幾錢,0,12,0,9
https://www.aig.com.hk/zh/personal/auto,報價網,0,4,0,16
https://www.aig.com.hk/zh/personal/auto,liberty 汽車保險 tesla 報價,0,1,0,18
https://www.aig.com.hk/zh/personal/auto,第三保報價,0,11,0,7.727272727
https://www.aig.com.hk/zh/personal/auto,特斯拉 汽車保險 香港,0,1,0,25
https://www.aig.com.hk/zh/personal/auto,電 單車 保險 邊 間 好,0,1,0,14
https://www.aig.com.hk/zh/personal/auto,aia 公務員優惠,0,1,0,18
https://www.aig.com.hk/zh/personal/auto,車 保障,0,1,0,2
https://www.aig.com.hk/zh/personal/auto,汽車網,0,22,0,10.09090909
https://www.aig.com.hk/zh/personal/auto,安聯汽車保險好唔好,0,2,0,17
https://www.aig.com.hk/zh/personal/auto,上 會 供 車,0,3,0,56
https://www.aig.com.hk/zh/personal/auto,香港車牌年份查詢,0,6,0,34.66666667
https://www.aig.com.hk/zh/personal/auto,车 保险,0,8,0,1.375
https://www.aig.com.hk/zh/personal/auto,車行保險,0,7,0,7
https://www.aig.com.hk/zh/personal/auto,全 保 價錢,0,8,0,4
https://www.aig.com.hk/zh/personal/auto,aig.,0,3,0,1.666666667
https://www.aig.com.hk/zh/personal/auto,商用車保險,0,1,0,49
https://www.aig.com.hk/zh/personal/auto,tesla 全保 推薦,0,2,0,28.5
https://www.aig.com.hk/zh/personal/auto,換車 保險,0,41,0,6.146341463
https://www.aig.com.hk/zh/personal/auto,利寶車保好唔好,0,1,0,23
https://www.aig.com.hk/zh/personal/auto,qbe 車保,0,20,0,23.55
https://www.aig.com.hk/zh/personal/auto,boc 估價,0,2,0,52.5
https://www.aig.com.hk/zh/personal/auto,汽車報價單,0,1,0,25
https://www.aig.com.hk/zh/personal/auto,汽車logo,0,5,0,1
https://www.aig.com.hk/zh/personal/auto,即時估價,0,1,0,60
https://www.aig.com.hk/zh/personal/auto,aia保險查詢,0,1,0,37
https://www.aig.com.hk/zh/personal/auto,allianz汽車保險,0,3,0,13.66666667
https://www.aig.com.hk/zh/personal/auto,汽車保險加保,0,1,0,3
https://www.aig.com.hk/zh/personal/auto,a.i.g,0,1,0,2
https://www.aig.com.hk/zh/personal/auto,電動車保險 比較,0,1,0,15
https://www.aig.com.hk/zh/personal/auto,車險 推薦,0,1,0,21
https://www.aig.com.hk/zh/personal/auto,tesla 第三者保險 香港,0,1,0,19
https://www.aig.com.hk/zh/personal/auto,公司 車 保險,0,12,0,16.33333333
https://www.aig.com.hk/zh/personal/auto,車 上 會,0,3,0,49.66666667
https://www.aig.com.hk/zh/personal/auto,客貨車保險,0,8,0,14.75
https://www.aig.com.hk/zh/personal/auto,aia 保費現金券,0,2,0,29.5
https://www.aig.com.hk/zh/personal/auto,唔見車匙,0,1,0,37
https://www.aig.com.hk/zh/personal/auto,換擋風玻璃價錢香港,0,5,0,39.2
https://www.aig.com.hk/zh/personal/auto,怎麼查汽車保險,0,1,0,7
https://www.aig.com.hk/zh/personal/auto,友邦汽車玻璃好唔好,0,1,0,36
https://www.aig.com.hk/zh/personal/auto,汽車型號查詢,0,1,0,30
https://www.aig.com.hk/zh/personal/auto,中銀 車保,0,32,0,11.375
https://www.aig.com.hk/zh/personal/auto,allianz 汽車保險,0,17,0,14.88235294
https://www.aig.com.hk/zh/personal/auto,電單車 三保,0,11,0,25.45454545
https://www.aig.com.hk/zh/personal/auto,保單,0,1,0,63
https://www.aig.com.hk/zh/personal/auto,電動車保險費價錢,0,3,0,8.666666667
https://www.aig.com.hk/zh/personal/auto,汽車保險加loading,0,8,0,16.375
https://www.aig.com.hk/zh/personal/auto,每年,0,1,0,3
https://www.aig.com.hk/zh/personal/auto,客貨車保險費,0,9,0,12
https://www.aig.com.hk/zh/personal/auto,车辆保险公司,0,1,0,2
https://www.aig.com.hk/zh/personal/auto,ai-g,0,1,0,1
https://www.aig.com.hk/zh/personal/auto,現梳,0,17,0,8.882352941
https://www.aig.com.hk/zh/personal/auto,保險 計算機,0,48,0,47.58333333
https://www.aig.com.hk/zh/personal/auto,供 車 上 會,0,2,0,59
https://www.aig.com.hk/zh/personal/auto,保險,0,1,0,1
https://www.aig.com.hk/zh/personal/auto,aig中文,0,67,0,2
https://www.aig.com.hk/zh/personal/auto,線上車險,0,1,0,22
https://www.aig.com.hk/zh/personal/auto,awm車保,0,143,0,7.538461538
https://www.aig.com.hk/zh/personal/auto,中國平安 車保,0,2,0,28.5
https://www.aig.com.hk/zh/personal/auto,買車 保險,0,24,0,2.416666667
https://www.aig.com.hk/zh/personal/auto,汽車報價,0,2,0,21
https://www.aig.com.hk/zh/personal/auto,二手車保險推薦,0,1,0,6
https://www.aig.com.hk/zh/personal/auto,蘇黎世車保好唔好,0,5,0,27.4
https://www.aig.com.hk/zh/personal/auto,電單車保險即時報價,0,1,0,8
https://www.aig.com.hk/zh/personal/auto,tesla車保,0,1,0,35
https://www.aig.com.hk/zh/personal/auto,電單車三保價錢,0,2,0,19
https://www.aig.com.hk/zh/personal/auto,車 保 比較,0,1,0,9
https://www.aig.com.hk/zh/personal/auto,汽車保險便宜,0,3,0,5.666666667
https://www.aig.com.hk/zh/personal/auto,最新 保險,0,52,0,50.73076923
https://www.aig.com.hk/zh/personal/auto,臨時保單正式保單,0,9,0,14.66666667
https://www.aig.com.hk/zh/personal/auto,ａｉｇ,0,1,0,2
https://www.aig.com.hk/zh/personal/auto,axa 汽車保險,0,7,0,18.85714286
https://www.aig.com.hk/zh/personal/auto,汔車保險,0,3,0,1.666666667
https://www.aig.com.hk/zh/personal/auto,汽車保險多少錢,0,2,0,3.5
https://www.aig.com.hk/zh/personal/auto,香港 852 汽车维修及服务 com.hk,0,2,0,245.5
https://www.aig.com.hk/zh/personal/auto,利寶保險,0,1,0,76
https://www.aig.com.hk/zh/personal/auto,三保 推薦,0,3,0,8
https://www.aig.com.hk/zh/personal/auto,全保,0,3,0,8.333333333
https://www.aig.com.hk/zh/personal/auto,axa 汽車 保險,0,2,0,78
https://www.aig.com.hk/zh/personal/auto,公司車 保險,0,39,0,9.230769231
https://www.aig.com.hk/zh/personal/auto,林作保險邊間,0,1,0,60
https://www.aig.com.hk/zh/personal/auto,汽車臨時保單,0,55,0,4.636363636
https://www.aig.com.hk/zh/personal/auto,车子保险,0,2,0,1
https://www.aig.com.hk/zh/personal/auto,保险报价,0,226,0,1.991150442
https://www.aig.com.hk/zh/personal/auto,宏利車保,0,51,0,5.980392157
https://www.aig.com.hk/zh/personal/auto,汽车保险价格,0,2,0,21
https://www.aig.com.hk/zh/personal/auto,保險 計劃,0,1,0,48
https://www.aig.com.hk/zh/personal/auto,awm 車保 好唔好,0,22,0,12.5
https://www.aig.com.hk/zh/personal/auto,tesla 保險 費用,0,1,0,52
https://www.aig.com.hk/zh/personal/auto,電車保險費,0,2,0,24.5
https://www.aig.com.hk/zh/personal/auto,汽車 估價,0,1,0,22
https://www.aig.com.hk/zh/personal/auto,中國銀行汽車保險,0,8,0,15
https://www.aig.com.hk/zh/personal/auto,cover note幾耐,0,2,0,18
https://www.aig.com.hk/zh/personal/auto,查詢車輛保險,0,2,0,3
https://www.aig.com.hk/zh/personal/auto,aig.com,0,1,0,4
https://www.aig.com.hk/zh/personal/auto,平保 車保,0,2,0,8
https://www.aig.com.hk/zh/personal/auto,中國平安車保,0,5,0,29.2
https://www.aig.com.hk/zh/personal/auto,汽車玻璃邊間好,0,20,0,36
https://www.aig.com.hk/zh/personal/auto,汽車全保索償,0,17,0,11.47058824
https://www.aig.com.hk/zh/personal/auto,ai(g),0,1,0,1
https://www.aig.com.hk/zh/personal/auto,保險 價格,0,2,0,12.5
https://www.aig.com.hk/zh/personal/auto,租車保障,0,4,0,24.75
https://www.aig.com.hk/zh/personal/auto,aia網上投保,0,2,0,23.5
https://www.aig.com.hk/zh/personal/auto,tesla 車保,0,4,0,35.5
https://www.aig.com.hk/zh/personal/auto,車險 年齡,0,2,0,11.5
https://www.aig.com.hk/zh/personal/auto,汽車保險 介紹,0,2,0,5
https://www.aig.com.hk/zh/personal/auto,中銀車保優惠碼,0,8,0,12.5
https://www.aig.com.hk/zh/personal/auto,cover note車保,0,1,0,28
https://www.aig.com.hk/zh/personal/auto,汽車保險條款,0,1,0,5
https://www.aig.com.hk/zh/personal/auto,benz擋風玻璃價錢香港,0,1,0,22
https://www.aig.com.hk/zh/personal/auto,自身保險查詢,0,2,0,8.5
https://www.aig.com.hk/zh/personal/auto,汽車 保險 種類,0,22,0,8.954545455
https://www.aig.com.hk/zh/personal/auto,上車會,0,1,0,83
https://www.aig.com.hk/zh/personal/auto,公司貨車保險,0,2,0,18
https://www.aig.com.hk/zh/personal/auto,全保 費用,0,2,0,4
https://www.aig.com.hk/zh/personal/auto,axa車保好唔好,0,8,0,16
https://www.aig.com.hk/zh/personal/auto,換新車 舊車保險,0,4,0,9
https://www.aig.com.hk/zh/personal/auto,公司車轉名,0,1,0,9
https://www.aig.com.hk/zh/personal/auto,tesla 電動車保險 推薦,0,1,0,38
https://www.aig.com.hk/zh/personal/auto,aig車保険,0,1,0,1
https://www.aig.com.hk/zh/personal/auto,香港 汽車 保險,0,3,0,2
https://www.aig.com.hk/zh/personal/auto,tesla保險試算,0,10,0,13.3
https://www.aig.com.hk/zh/personal/auto,汽車保險公司推薦,0,2,0,5
https://www.aig.com.hk/zh/personal/auto,燕梳,0,16,0,16.9375
https://www.aig.com.hk/zh/personal/auto,aig保險好唔好,0,3,0,14
https://www.aig.com.hk/zh/personal/auto,貨車保險價錢,0,18,0,10.5
https://www.aig.com.hk/zh/personal/auto,車會批核,0,3,0,35.33333333
https://www.aig.com.hk/zh/personal/auto,車全保,0,1,0,11
https://www.aig.com.hk/zh/personal/auto,上會供車,0,1,0,83
https://www.aig.com.hk/zh/personal/auto,特斯拉 綜合汽車保險 香港,0,1,0,11
https://www.aig.com.hk/zh/personal/auto,汽車 保險 推薦,0,20,0,5
https://www.aig.com.hk/zh/personal/auto,aig 公務員保險,0,2,0,19
https://www.aig.com.hk/zh/personal/auto,汽車保險平,0,9,0,4.111111111
https://www.aig.com.hk/zh/personal/auto,教安心車保,0,1,0,8
https://www.aig.com.hk/zh/personal/auto,車保加名,0,10,0,10.8
https://www.aig.com.hk/zh/personal/auto,氣車,0,2,0,21.5
https://www.aig.com.hk/zh/personal/auto,車 全保,0,2,0,10.5
https://www.aig.com.hk/zh/personal/auto,車保 全保,0,2,0,15
https://www.aig.com.hk/zh/personal/auto,宏利取消保單表格,0,1,0,52
https://www.aig.com.hk/zh/personal/auto,駕駛經驗,0,1,0,22
https://www.aig.com.hk/zh/personal/auto,保1,0,1,0,94
https://www.aig.com.hk/zh/personal/auto,擋風玻璃價錢香港,0,7,0,37.14285714
https://www.aig.com.hk/zh/personal/auto,汽車 保险,0,1,0,1
https://www.aig.com.hk/zh/personal/auto,汽車折舊計算機,0,1,0,38
https://www.aig.com.hk/zh/personal/auto,保車,0,14,0,3.571428571
https://www.aig.com.hk/zh/personal/auto,網上投保,0,3,0,13
https://www.aig.com.hk/zh/personal/auto,aig hk,0,73,0,1.904109589
https://www.aig.com.hk/zh/personal/auto,新車 保險,0,17,0,30.29411765
https://www.aig.com.hk/zh/personal/auto,新車保險試算,0,2,0,4
https://www.aig.com.hk/zh/personal/auto,電單車保險費,0,2,0,27.5
https://www.aig.com.hk/zh/personal/auto,liberty 汽車保險 tesla 比較,0,1,0,11
https://www.aig.com.hk/zh/personal/auto,tesla 第三者保險 推薦,0,1,0,18
https://www.aig.com.hk/zh/personal/auto,汽車 保費,0,19,0,2.526315789
https://www.aig.com.hk/zh/personal/auto,liberty 車保,0,4,0,21.5
https://www.aig.com.hk/zh/personal/auto,即时,0,1,0,90
https://www.aig.com.hk/zh/personal/auto,車險費用,0,1,0,4
https://www.aig.com.hk/zh/personal/auto,汽車 全險,0,3,0,1.333333333
